iter,is_last,ub_relx,lb_relx,b_lower,n_states
0,false,0.9868269609585764,-Inf,-Inf,513
1,false,0.9835550545039174,-Inf,-Inf,514
2,false,0.9816684865559354,-Inf,-Inf,515
3,false,0.9772052062017376,-Inf,-Inf,516
4,false,0.9751935325304606,-Inf,-Inf,517
5,false,0.9739814917123721,-Inf,-Inf,518
6,false,0.9731116529015869,-Inf,-Inf,519
7,false,0.9716225054088099,-Inf,-Inf,520
8,false,0.9708033487420169,-Inf,-Inf,521
9,false,0.9693787668159546,-Inf,-Inf,522
10,false,0.9683174040827144,-Inf,-Inf,523
11,false,0.967188225620816,-Inf,-Inf,524
12,false,0.96627645126206,-Inf,-Inf,525
13,false,0.9649425905955303,-Inf,-Inf,526
14,false,0.9645583506833891,-Inf,-Inf,527
15,false,0.9633924414858638,-Inf,-Inf,528
16,false,0.962224072333318,-Inf,-Inf,529
17,false,0.9613459187444967,-Inf,-Inf,530
18,false,0.9603224462766715,-Inf,-Inf,531
19,false,0.9590919485320805,-Inf,-Inf,532
20,false,0.9576835613253276,-Inf,-Inf,533
21,false,0.9564329679955381,-Inf,-Inf,534
22,false,0.9558085552233404,-Inf,-Inf,535
23,false,0.9551433919911241,-Inf,-Inf,536
24,false,0.9539597891408125,-Inf,-Inf,537
25,false,0.9523198016557162,-Inf,-Inf,538
26,false,0.9513268017595858,-Inf,-Inf,539
27,false,0.9501455419179836,-Inf,-Inf,540
28,false,0.9497114389141879,-Inf,-Inf,541
29,false,0.9492377750299164,-Inf,-Inf,542
30,false,0.948982191952172,-Inf,-Inf,543
31,false,0.9486708848150174,-Inf,-Inf,544
32,false,0.9483736932622207,-Inf,-Inf,545
33,false,0.9480438228807646,-Inf,-Inf,546
34,false,0.9477581211150276,-Inf,-Inf,547
35,false,0.9473835669344641,-Inf,-Inf,548
36,false,0.9472153834437553,-Inf,-Inf,549
37,false,0.94673102453495,-Inf,-Inf,550
38,false,0.9464174126526205,-Inf,-Inf,551
39,false,0.945661325915804,-Inf,-Inf,552
40,false,0.9452553954444092,-Inf,-Inf,553
41,false,0.9440669452127155,-Inf,-Inf,554
42,false,0.9437831729532679,-Inf,-Inf,555
43,false,0.9435519327226689,-Inf,-Inf,556
44,false,0.9432804152553362,-Inf,-Inf,557
45,false,0.9431839092748434,-Inf,-Inf,558
46,false,0.9428818547983471,-Inf,-Inf,559
47,false,0.942590556120575,-Inf,-Inf,560
48,false,0.9424079682007676,-Inf,-Inf,561
49,false,0.941866638030771,-Inf,-Inf,562
50,false,0.9412275062591411,-Inf,-Inf,563
51,false,0.9404389578986517,-Inf,-Inf,564
52,false,0.9401155672470038,-Inf,-Inf,565
53,false,0.9400383081524633,-Inf,-Inf,566
54,false,0.9396590606601452,-Inf,-Inf,567
55,false,0.9389485125736269,-Inf,-Inf,568
56,false,0.9388152497593266,-Inf,-Inf,569
57,false,0.938482804966434,-Inf,-Inf,570
58,false,0.9383277243707685,-Inf,-Inf,571
59,false,0.9381033633523532,-Inf,-Inf,572
60,false,0.9379901405646324,-Inf,-Inf,573
61,false,0.937881023399006,-Inf,-Inf,574
62,false,0.9377367560414959,-Inf,-Inf,575
63,false,0.9374353123351412,-Inf,-Inf,576
64,false,0.9371241882235526,-Inf,-Inf,577
65,false,0.9369305272279322,-Inf,-Inf,578
66,false,0.9367495089381848,-Inf,-Inf,579
67,false,0.9366073705515534,-Inf,-Inf,580
68,false,0.9361432057552359,-Inf,-Inf,581
69,false,0.9358691792631462,-Inf,-Inf,582
70,false,0.9357788099669012,-Inf,-Inf,583
71,false,0.9353505112044485,-Inf,-Inf,584
72,false,0.9351527443968243,-Inf,-Inf,585
73,false,0.9349784524563166,-Inf,-Inf,586
74,false,0.9344236053859758,-Inf,-Inf,587
75,false,0.9341743287427506,-Inf,-Inf,588
76,false,0.9340368967303209,-Inf,-Inf,589
77,false,0.9340004903321534,-Inf,-Inf,590
78,false,0.933810045132171,-Inf,-Inf,591
79,false,0.93370436894101,-Inf,-Inf,592
80,false,0.9336556469834894,-Inf,-Inf,593
81,false,0.9336230634131615,-Inf,-Inf,594
82,false,0.9335483274270352,-Inf,-Inf,595
83,false,0.9334551886828187,-Inf,-Inf,596
84,false,0.9331334541751721,-Inf,-Inf,597
85,false,0.9330312361021138,-Inf,-Inf,598
86,false,0.9328868982049944,-Inf,-Inf,599
87,false,0.9326908040467747,-Inf,-Inf,600
88,false,0.9325378336180558,-Inf,-Inf,601
